"Notes"	"States"	"States Code"	"Disease"	"Disease Code"	"Year"	"Year Code"	Case Count
	"Wisconsin"	"55"	"Varicella morbidity"	"10030"	"2016"	"2016"	390
	"Wisconsin"	"55"	"Varicella morbidity"	"10030"	"2017"	"2017"	286
	"Wisconsin"	"55"	"Varicella morbidity"	"10030"	"2018"	"2018"	289
	"Wisconsin"	"55"	"Vibriosis, Total"	"11545"	"2016"	"2016"	10
	"Wisconsin"	"55"	"Vibriosis, Total"	"11545"	"2017"	"2017"	31
	"Wisconsin"	"55"	"Vibriosis, Total"	"11545"	"2018"	"2018"	31
	"Wisconsin"	"55"	"Vibriosis, Confirmed"	"50234"	"2016"	"2016"	9
	"Wisconsin"	"55"	"Vibriosis, Confirmed"	"50234"	"2017"	"2017"	17
	"Wisconsin"	"55"	"Vibriosis, Confirmed"	"50234"	"2018"	"2018"	17
	"Wisconsin"	"55"	"Vibriosis, Probable"	"50235"	"2016"	"2016"	1
	"Wisconsin"	"55"	"Vibriosis, Probable"	"50235"	"2017"	"2017"	14
	"Wisconsin"	"55"	"Vibriosis, Probable"	"50235"	"2018"	"2018"	14
	"Wisconsin"	"55"	"Zika virus, Zika virus disease, congenital"	"50224"	"2017"	"2017"	1
	"Wisconsin"	"55"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2016"	"2016"	60
	"Wisconsin"	"55"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2017"	"2017"	4
	"Wisconsin"	"55"	"Zika virus, Zika virus infection, non-congenital"	"50221"	"2016"	"2016"	3
	"Wisconsin"	"55"	"Zika virus, Zika virus infection, non-congenital"	"50221"	"2017"	"2017"	4
	"Wyoming"	"56"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2016"	"2016"	8
	"Wyoming"	"56"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2017"	"2017"	4
	"Wyoming"	"56"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2018"	"2018"	3
	"Wyoming"	"56"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2016"	"2016"	3
	"Wyoming"	"56"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2017"	"2017"	3
	"Wyoming"	"56"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2018"	"2018"	1
	"Wyoming"	"56"	"Babesiosis, Total"	"12010"	"2017"	"2017"	1
	"Wyoming"	"56"	"Babesiosis, Confirmed"	"12011"	"2017"	"2017"	1
	"Wyoming"	"56"	"Botulism, Total"	"10360"	"2016"	"2016"	1
	"Wyoming"	"56"	"Botulism, Total"	"10360"	"2018"	"2018"	1
	"Wyoming"	"56"	"Botulism, Infant"	"10540"	"2016"	"2016"	1
	"Wyoming"	"56"	"Botulism, Infant"	"10540"	"2018"	"2018"	1
	"Wyoming"	"56"	"Brucellosis"	"10020"	"2017"	"2017"	1
	"Wyoming"	"56"	"Campylobacteriosis"	"11020"	"2016"	"2016"	163
	"Wyoming"	"56"	"Campylobacteriosis"	"11020"	"2017"	"2017"	199
	"Wyoming"	"56"	"Campylobacteriosis"	"11020"	"2018"	"2018"	264
	"Wyoming"	"56"	"Chlamydia trachomatis infection"	"10274"	"2016"	"2016"	2060
	"Wyoming"	"56"	"Chlamydia trachomatis infection"	"10274"	"2017"	"2017"	2142
	"Wyoming"	"56"	"Chlamydia trachomatis infection"	"10274"	"2018"	"2018"	2169
	"Wyoming"	"56"	"Coccidioidomycosis"	"11900"	"2016"	"2016"	1
	"Wyoming"	"56"	"Coccidioidomycosis"	"11900"	"2017"	"2017"	10
	"Wyoming"	"56"	"Coccidioidomycosis"	"11900"	"2018"	"2018"	3
	"Wyoming"	"56"	"Cryptosporidiosis, Total"	"11580"	"2016"	"2016"	21
	"Wyoming"	"56"	"Cryptosporidiosis, Total"	"11580"	"2017"	"2017"	23
	"Wyoming"	"56"	"Cryptosporidiosis, Total"	"11580"	"2018"	"2018"	17
	"Wyoming"	"56"	"Cryptosporidiosis, Confirmed"	"11582"	"2016"	"2016"	21
	"Wyoming"	"56"	"Cryptosporidiosis, Confirmed"	"11582"	"2017"	"2017"	23
	"Wyoming"	"56"	"Cryptosporidiosis, Confirmed"	"11582"	"2018"	"2018"	17
	"Wyoming"	"56"	"Cyclosporiasis"	"11575"	"2016"	"2016"	1
	"Wyoming"	"56"	"Cyclosporiasis"	"11575"	"2017"	"2017"	3
	"Wyoming"	"56"	"Cyclosporiasis"	"11575"	"2018"	"2018"	3
	"Wyoming"	"56"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2016"	"2016"	1
	"Wyoming"	"56"	"Giardiasis"	"11570"	"2016"	"2016"	52
	"Wyoming"	"56"	"Giardiasis"	"11570"	"2017"	"2017"	44
	"Wyoming"	"56"	"Giardiasis"	"11570"	"2018"	"2018"	48
	"Wyoming"	"56"	"Gonorrhea"	"10280"	"2016"	"2016"	275
	"Wyoming"	"56"	"Gonorrhea"	"10280"	"2017"	"2017"	412
	"Wyoming"	"56"	"Gonorrhea"	"10280"	"2018"	"2018"	311
	"Wyoming"	"56"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2016"	"2016"	7
	"Wyoming"	"56"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2017"	"2017"	7
	"Wyoming"	"56"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2018"	"2018"	8
	"Wyoming"	"56"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2018"	"2018"	1
	"Wyoming"	"56"	"Hantavirus pulmonary syndrome"	"11590"	"2016"	"2016"	1
	"Wyoming"	"56"	"Hantavirus pulmonary syndrome"	"11590"	"2017"	"2017"	1
	"Wyoming"	"56"	"Hantavirus pulmonary syndrome"	"11590"	"2018"	"2018"	2
	"Wyoming"	"56"	"Hepatitis, A, acute"	"10110"	"2017"	"2017"	18
	"Wyoming"	"56"	"Hepatitis, A, acute"	"10110"	"2018"	"2018"	5
	"Wyoming"	"56"	"Hepatitis, B, acute"	"10100"	"2017"	"2017"	2
	"Wyoming"	"56"	"Hepatitis, B, acute"	"10100"	"2018"	"2018"	2
	"Wyoming"	"56"	"Hepatitis, C, acute"	"10101"	"2017"	"2017"	5
	"Wyoming"	"56"	"Hepatitis, C, acute"	"10101"	"2018"	"2018"	22
	"Wyoming"	"56"	"Hepatitis, C, acute, Confirmed"	"50228"	"2017"	"2017"	5
	"Wyoming"	"56"	"Hepatitis, C, acute, Confirmed"	"50228"	"2018"	"2018"	22
	"Wyoming"	"56"	"Human immunodeficiency virus diagnoses"	"10560"	"2016"	"2016"	18
	"Wyoming"	"56"	"Human immunodeficiency virus diagnoses"	"10560"	"2017"	"2017"	10
	"Wyoming"	"56"	"Human immunodeficiency virus diagnoses"	"10560"	"2018"	"2018"	11
	"Wyoming"	"56"	"Influenza-associated pediatric mortality"	"11061"	"2018"	"2018"	1
	"Wyoming"	"56"	"Invasive pneumococcal disease, All ages"	"11723"	"2016"	"2016"	37
	"Wyoming"	"56"	"Invasive pneumococcal disease, All ages"	"11723"	"2017"	"2017"	32
	"Wyoming"	"56"	"Invasive pneumococcal disease, All ages"	"11723"	"2018"	"2018"	40
	"Wyoming"	"56"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2016"	"2016"	37
	"Wyoming"	"56"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2017"	"2017"	32
	"Wyoming"	"56"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2018"	"2018"	40
	"Wyoming"	"56"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2016"	"2016"	2
	"Wyoming"	"56"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2017"	"2017"	2
	"Wyoming"	"56"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2018"	"2018"	6
	"Wyoming"	"56"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2016"	"2016"	2
	"Wyoming"	"56"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2017"	"2017"	2
	"Wyoming"	"56"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2018"	"2018"	6
	"Wyoming"	"56"	"Legionellosis"	"10490"	"2016"	"2016"	3
	"Wyoming"	"56"	"Legionellosis"	"10490"	"2017"	"2017"	7
	"Wyoming"	"56"	"Legionellosis"	"10490"	"2018"	"2018"	2
	"Wyoming"	"56"	"Listeriosis, Total"	"10640"	"2018"	"2018"	1
	"Wyoming"	"56"	"Lyme disease, Total"	"11080"	"2016"	"2016"	1
	"Wyoming"	"56"	"Lyme disease, Total"	"11080"	"2017"	"2017"	4
	"Wyoming"	"56"	"Lyme disease, Confirmed"	"11081"	"2016"	"2016"	1
	"Wyoming"	"56"	"Lyme disease, Confirmed"	"11081"	"2017"	"2017"	3
	"Wyoming"	"56"	"Lyme disease, Probable"	"11082"	"2017"	"2017"	1
	"Wyoming"	"56"	"Malaria"	"10130"	"2016"	"2016"	4
	"Wyoming"	"56"	"Malaria"	"10130"	"2018"	"2018"	2
	"Wyoming"	"56"	"Pertussis"	"10190"	"2016"	"2016"	21
	"Wyoming"	"56"	"Pertussis"	"10190"	"2017"	"2017"	18
	"Wyoming"	"56"	"Pertussis"	"10190"	"2018"	"2018"	62
	"Wyoming"	"56"	"Q fever, Total"	"10256"	"2017"	"2017"	1
	"Wyoming"	"56"	"Q fever, Total"	"10256"	"2018"	"2018"	3
	"Wyoming"	"56"	"Q fever, Acute"	"10257"	"2017"	"2017"	1
	"Wyoming"	"56"	"Q fever, Acute"	"10257"	"2018"	"2018"	2
	"Wyoming"	"56"	"Q fever, Chronic"	"10258"	"2018"	"2018"	1
	"Wyoming"	"56"	"Rabies, Animal"	"10340"	"2016"	"2016"	33
	"Wyoming"	"56"	"Rabies, Animal"	"10340"	"2017"	"2017"	32
	"Wyoming"	"56"	"Rabies, Animal"	"10340"	"2018"	"2018"	39
	"Wyoming"	"56"	"Salmonellosis"	"11000"	"2016"	"2016"	67
	"Wyoming"	"56"	"Salmonellosis"	"11000"	"2017"	"2017"	92
	"Wyoming"	"56"	"Salmonellosis (excluding paratyphoid fever and typhoid fever)"	"50242"	"2018"	"2018"	82
	"Wyoming"	"56"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2016"	"2016"	15
	"Wyoming"	"56"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2017"	"2017"	24
	"Wyoming"	"56"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2018"	"2018"	41
	"Wyoming"	"56"	"Shigellosis"	"11010"	"2016"	"2016"	4
	"Wyoming"	"56"	"Shigellosis"	"11010"	"2017"	"2017"	6
	"Wyoming"	"56"	"Shigellosis"	"11010"	"2018"	"2018"	3
	"Wyoming"	"56"	"Spotted fever rickettsiosis, Total"	"10250"	"2016"	"2016"	1
	"Wyoming"	"56"	"Spotted fever rickettsiosis, Total"	"10250"	"2017"	"2017"	6
	"Wyoming"	"56"	"Spotted fever rickettsiosis, Total"	"10250"	"2018"	"2018"	2
	"Wyoming"	"56"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2017"	"2017"	1
	"Wyoming"	"56"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2018"	"2018"	1
	"Wyoming"	"56"	"Spotted fever rickettsiosis, Probable"	"10254"	"2016"	"2016"	1
	"Wyoming"	"56"	"Spotted fever rickettsiosis, Probable"	"10254"	"2017"	"2017"	5
	"Wyoming"	"56"	"Spotted fever rickettsiosis, Probable"	"10254"	"2018"	"2018"	1
	"Wyoming"	"56"	"Streptococcal toxic shock syndrome"	"11700"	"2016"	"2016"	2
	"Wyoming"	"56"	"Streptococcal toxic shock syndrome"	"11700"	"2017"	"2017"	2
	"Wyoming"	"56"	"Syphilis, Total, all stages"	"10399"	"2016"	"2016"	17
	"Wyoming"	"56"	"Syphilis, Total, all stages"	"10399"	"2017"	"2017"	19
	"Wyoming"	"56"	"Syphilis, Total, all stages"	"10399"	"2018"	"2018"	42
	"Wyoming"	"56"	"Syphilis, Primary and secondary"	"10310"	"2016"	"2016"	7
	"Wyoming"	"56"	"Syphilis, Primary and secondary"	"10310"	"2017"	"2017"	4
	"Wyoming"	"56"	"Syphilis, Primary and secondary"	"10310"	"2018"	"2018"	23
	"Wyoming"	"56"	"Tetanus"	"10210"	"2018"	"2018"	1
	"Wyoming"	"56"	"Tuberculosis"	"10220"	"2016"	"2016"	1
	"Wyoming"	"56"	"Tuberculosis"	"10220"	"2017"	"2017"	2
	"Wyoming"	"56"	"Tuberculosis"	"10220"	"2018"	"2018"	1
	"Wyoming"	"56"	"Tularemia"	"10230"	"2016"	"2016"	7
	"Wyoming"	"56"	"Tularemia"	"10230"	"2017"	"2017"	2
	"Wyoming"	"56"	"Tularemia"	"10230"	"2018"	"2018"	3
	"Wyoming"	"56"	"Varicella morbidity"	"10030"	"2016"	"2016"	14
	"Wyoming"	"56"	"Varicella morbidity"	"10030"	"2017"	"2017"	11
	"Wyoming"	"56"	"Varicella morbidity"	"10030"	"2018"	"2018"	21
	"Wyoming"	"56"	"Vibriosis, Total"	"11545"	"2016"	"2016"	1
	"Wyoming"	"56"	"Vibriosis, Total"	"11545"	"2017"	"2017"	1
	"Wyoming"	"56"	"Vibriosis, Total"	"11545"	"2018"	"2018"	2
	"Wyoming"	"56"	"Vibriosis, Confirmed"	"50234"	"2016"	"2016"	1
	"Wyoming"	"56"	"Vibriosis, Confirmed"	"50234"	"2017"	"2017"	1
	"Wyoming"	"56"	"Vibriosis, Probable"	"50235"	"2018"	"2018"	2
	"Wyoming"	"56"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2016"	"2016"	3
	"Wyoming"	"56"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2017"	"2017"	2
	"Alabama"	"01"	"Arboviral diseases, Eastern equine encephalitis virus disease, Neuroinvasive"	"10053"	"2019"	"2019"	1
	"Alabama"	"01"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2019"	"2019"	4
	"Alabama"	"01"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2020"	"2020"	7
	"Alabama"	"01"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2019"	"2019"	1
	"Alabama"	"01"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2020"	"2020"	2
	"Alabama"	"01"	"Babesiosis, Total"	"12010"	"2020"	"2020"	1
	"Alabama"	"01"	"Babesiosis, Confirmed"	"12011"	"2020"	"2020"	1
	"Alabama"	"01"	"Botulism, Total"	"10360"	"2019"	"2019"	1
	"Alabama"	"01"	"Botulism, Total"	"10360"	"2020"	"2020"	1
	"Alabama"	"01"	"Botulism, Infant"	"10540"	"2019"	"2019"	1
	"Alabama"	"01"	"Botulism, Infant"	"10540"	"2020"	"2020"	1
	"Alabama"	"01"	"Brucellosis"	"10020"	"2019"	"2019"	4
	"Alabama"	"01"	"Brucellosis"	"10020"	"2020"	"2020"	1
	"Alabama"	"01"	"Campylobacteriosis"	"11020"	"2019"	"2019"	750
	"Alabama"	"01"	"Campylobacteriosis"	"11020"	"2020"	"2020"	654
	"Alabama"	"01"	"Chlamydia trachomatis infection"	"10274"	"2019"	"2019"	31228
	"Alabama"	"01"	"Chlamydia trachomatis infection"	"10274"	"2020"	"2020"	27071
	"Alabama"	"01"	"Coccidioidomycosis"	"11900"	"2019"	"2019"	9
	"Alabama"	"01"	"Coccidioidomycosis"	"11900"	"2020"	"2020"	5
	"Alabama"	"01"	"Coronavirus Disease 2019 (COVID-19), Total"	"11065"	"2020"	"2020"	368668
	"Alabama"	"01"	"Coronavirus Disease 2019 (COVID-19), Confirmed"	"11067"	"2020"	"2020"	300452
	"Alabama"	"01"	"Coronavirus Disease 2019 (COVID-19), Probable"	"11068"	"2020"	"2020"	68216
	"Alabama"	"01"	"Cryptosporidiosis, Total"	"11580"	"2019"	"2019"	225
	"Alabama"	"01"	"Cryptosporidiosis, Total"	"11580"	"2020"	"2020"	137
	"Alabama"	"01"	"Cryptosporidiosis, Confirmed"	"11582"	"2019"	"2019"	103
	"Alabama"	"01"	"Cryptosporidiosis, Confirmed"	"11582"	"2020"	"2020"	85
	"Alabama"	"01"	"Cryptosporidiosis, Probable"	"11583"	"2019"	"2019"	122
	"Alabama"	"01"	"Cryptosporidiosis, Probable"	"11583"	"2020"	"2020"	52
	"Alabama"	"01"	"Cyclosporiasis"	"11575"	"2019"	"2019"	5
	"Alabama"	"01"	"Cyclosporiasis"	"11575"	"2020"	"2020"	9
	"Alabama"	"01"	"Dengue virus infections, Dengue"	"10680"	"2019"	"2019"	3
	"Alabama"	"01"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2019"	"2019"	7
	"Alabama"	"01"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2020"	"2020"	2
	"Alabama"	"01"	"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection"	"11088"	"2019"	"2019"	30
	"Alabama"	"01"	"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection"	"11088"	"2020"	"2020"	10
	"Alabama"	"01"	"Ehrlichiosis and Anaplasmosis, Ehrlichia ewingii infection"	"11089"	"2019"	"2019"	1
	"Alabama"	"01"	"Ehrlichiosis and Anaplasmosis, Undetermined ehrlichiosis/anaplasmosis"	"11091"	"2019"	"2019"	1
	"Alabama"	"01"	"Giardiasis"	"11570"	"2019"	"2019"	160
	"Alabama"	"01"	"Giardiasis"	"11570"	"2020"	"2020"	131
	"Alabama"	"01"	"Gonorrhea"	"10280"	"2019"	"2019"	14492
	"Alabama"	"01"	"Gonorrhea"	"10280"	"2020"	"2020"	14425
	"Alabama"	"01"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2019"	"2019"	132
	"Alabama"	"01"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2020"	"2020"	55
	"Alabama"	"01"	"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"	"10591"	"2020"	"2020"	1
	"Alabama"	"01"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2019"	"2019"	9
	"Alabama"	"01"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2020"	"2020"	1
	"Alabama"	"01"	"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable"	"10592"	"2019"	"2019"	4
	"Alabama"	"01"	"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable"	"10592"	"2020"	"2020"	3
	"Alabama"	"01"	"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype"	"10594"	"2019"	"2019"	3
	"Alabama"	"01"	"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype"	"10594"	"2020"	"2020"	4
	"Alabama"	"01"	"Hansen's disease"	"10380"	"2019"	"2019"	1
	"Alabama"	"01"	"Hansen's disease"	"10380"	"2020"	"2020"	1
	"Alabama"	"01"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2019"	"2019"	6
	"Alabama"	"01"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2020"	"2020"	2
	"Alabama"	"01"	"Hepatitis, A, acute"	"10110"	"2019"	"2019"	242
	"Alabama"	"01"	"Hepatitis, A, acute"	"10110"	"2020"	"2020"	962
	"Alabama"	"01"	"Hepatitis, B, acute"	"10100"	"2019"	"2019"	75
	"Alabama"	"01"	"Hepatitis, B, acute"	"10100"	"2020"	"2020"	61
	"Alabama"	"01"	"Hepatitis, B, perinatal infection"	"10104"	"2019"	"2019"	2
	"Alabama"	"01"	"Hepatitis, B, perinatal infection"	"10104"	"2020"	"2020"	1
	"Alabama"	"01"	"Hepatitis, C, acute"	"10101"	"2019"	"2019"	103
	"Alabama"	"01"	"Hepatitis, C, acute"	"10101"	"2020"	"2020"	53
	"Alabama"	"01"	"Hepatitis, C, acute, Confirmed"	"50228"	"2019"	"2019"	87
	"Alabama"	"01"	"Hepatitis, C, acute, Confirmed"	"50228"	"2020"	"2020"	49
	"Alabama"	"01"	"Hepatitis, C, acute, Probable"	"50229"	"2019"	"2019"	16
	"Alabama"	"01"	"Hepatitis, C, acute, Probable"	"50229"	"2020"	"2020"	4
	"Alabama"	"01"	"Human immunodeficiency virus diagnoses"	"10560"	"2019"	"2019"	536
	"Alabama"	"01"	"Human immunodeficiency virus diagnoses"	"10560"	"2020"	"2020"	519
	"Alabama"	"01"	"Influenza-associated pediatric mortality"	"11061"	"2019"	"2019"	2
	"Alabama"	"01"	"Influenza-associated pediatric mortality"	"11061"	"2020"	"2020"	1
	"Alabama"	"01"	"Invasive pneumococcal disease, All ages"	"11723"	"2019"	"2019"	434
	"Alabama"	"01"	"Invasive pneumococcal disease, All ages"	"11723"	"2020"	"2020"	264
	"Alabama"	"01"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2019"	"2019"	433
	"Alabama"	"01"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2020"	"2020"	264
	"Alabama"	"01"	"Invasive pneumococcal disease, All ages, Probable"	"50231"	"2019"	"2019"	1
	"Alabama"	"01"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2019"	"2019"	28
	"Alabama"	"01"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2020"	"2020"	13
	"Alabama"	"01"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2019"	"2019"	28
	"Alabama"	"01"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2020"	"2020"	13
	"Alabama"	"01"	"Legionellosis"	"10490"	"2019"	"2019"	72
	"Alabama"	"01"	"Legionellosis"	"10490"	"2020"	"2020"	61
	"Alabama"	"01"	"Listeriosis, Total"	"10640"	"2019"	"2019"	7
	"Alabama"	"01"	"Listeriosis, Total"	"10640"	"2020"	"2020"	14
	"Alabama"	"01"	"Listeriosis, Confirmed"	"10641"	"2019"	"2019"	6
	"Alabama"	"01"	"Listeriosis, Confirmed"	"10641"	"2020"	"2020"	14
	"Alabama"	"01"	"Listeriosis, Probable"	"10642"	"2019"	"2019"	1
	"Alabama"	"01"	"Lyme disease, Total"	"11080"	"2019"	"2019"	66
	"Alabama"	"01"	"Lyme disease, Total"	"11080"	"2020"	"2020"	14
	"Alabama"	"01"	"Lyme disease, Confirmed"	"11081"	"2019"	"2019"	44
	"Alabama"	"01"	"Lyme disease, Confirmed"	"11081"	"2020"	"2020"	9
	"Alabama"	"01"	"Lyme disease, Probable"	"11082"	"2019"	"2019"	22
	"Alabama"	"01"	"Lyme disease, Probable"	"11082"	"2020"	"2020"	5
	"Alabama"	"01"	"Malaria"	"10130"	"2019"	"2019"	9
	"Alabama"	"01"	"Malaria"	"10130"	"2020"	"2020"	2
	"Alabama"	"01"	"Meningococcal disease, All serogroups"	"10150"	"2019"	"2019"	4
	"Alabama"	"01"	"Meningococcal disease, All serogroups"	"10150"	"2020"	"2020"	6
	"Alabama"	"01"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2019"	"2019"	2
	"Alabama"	"01"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2020"	"2020"	1
	"Alabama"	"01"	"Meningococcal disease, Serogroup B"	"10152"	"2019"	"2019"	1
	"Alabama"	"01"	"Meningococcal disease, Other serogroups"	"10153"	"2020"	"2020"	2
	"Alabama"	"01"	"Meningococcal disease, Unknown serogroup"	"10154"	"2019"	"2019"	1
	"Alabama"	"01"	"Meningococcal disease, Unknown serogroup"	"10154"	"2020"	"2020"	3
	"Alabama"	"01"	"Mumps"	"10180"	"2019"	"2019"	12
	"Alabama"	"01"	"Mumps"	"10180"	"2020"	"2020"	4
	"Alabama"	"01"	"Pertussis"	"10190"	"2019"	"2019"	261
	"Alabama"	"01"	"Pertussis"	"10190"	"2020"	"2020"	154
	"Alabama"	"01"	"Q fever, Total"	"10256"	"2019"	"2019"	2
	"Alabama"	"01"	"Q fever, Acute"	"10257"	"2019"	"2019"	2
	"Alabama"	"01"	"Rabies, Animal"	"10340"	"2019"	"2019"	50
	"Alabama"	"01"	"Rabies, Animal"	"10340"	"2020"	"2020"	51
	"Alabama"	"01"	"Rubella"	"10200"	"2020"	"2020"	1
	"Alabama"	"01"	"Salmonella Paratyphi infection"	"50266"	"2020"	"2020"	1
	"Alabama"	"01"	"Salmonella Typhi infection"	"50267"	"2020"	"2020"	1
	"Alabama"	"01"	"Salmonellosis (excluding S. Typhi infection and S. Paratyphi infection)"	"50265"	"2019"	"2019"	1000
	"Alabama"	"01"	"Salmonellosis (excluding S. Typhi infection and S. Paratyphi infection)"	"50265"	"2020"	"2020"	882
	"Alabama"	"01"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2019"	"2019"	138
	"Alabama"	"01"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2020"	"2020"	99
	"Alabama"	"01"	"Shigellosis"	"11010"	"2019"	"2019"	431
	"Alabama"	"01"	"Shigellosis"	"11010"	"2020"	"2020"	346
	"Alabama"	"01"	"Spotted fever rickettsiosis, Total"	"10250"	"2019"	"2019"	476
	"Alabama"	"01"	"Spotted fever rickettsiosis, Total"	"10250"	"2020"	"2020"	88
	"Alabama"	"01"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2019"	"2019"	6
	"Alabama"	"01"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2020"	"2020"	1
	"Alabama"	"01"	"Spotted fever rickettsiosis, Probable"	"10254"	"2019"	"2019"	470
	"Alabama"	"01"	"Spotted fever rickettsiosis, Probable"	"10254"	"2020"	"2020"	87
	"Alabama"	"01"	"Syphilis, Total, all stages"	"10399"	"2019"	"2019"	1634
	"Alabama"	"01"	"Syphilis, Total, all stages"	"10399"	"2020"	"2020"	1517
	"Alabama"	"01"	"Syphilis, Congenital"	"10316"	"2019"	"2019"	15
	"Alabama"	"01"	"Syphilis, Congenital"	"10316"	"2020"	"2020"	21
	"Alabama"	"01"	"Syphilis, Primary and secondary"	"10310"	"2019"	"2019"	618
	"Alabama"	"01"	"Syphilis, Primary and secondary"	"10310"	"2020"	"2020"	529
	"Alabama"	"01"	"Tuberculosis"	"10220"	"2019"	"2019"	87
	"Alabama"	"01"	"Tuberculosis"	"10220"	"2020"	"2020"	73
	"Alabama"	"01"	"Tularemia"	"10230"	"2019"	"2019"	4
	"Alabama"	"01"	"Tularemia"	"10230"	"2020"	"2020"	1
	"Alabama"	"01"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	1
	"Alabama"	"01"	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	2
	"Alabama"	"01"	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2020"	"2020"	1
	"Alabama"	"01"	"Varicella morbidity"	"10030"	"2019"	"2019"	92
	"Alabama"	"01"	"Varicella morbidity"	"10030"	"2020"	"2020"	38
	"Alabama"	"01"	"Vibriosis, Total"	"11545"	"2019"	"2019"	41
	"Alabama"	"01"	"Vibriosis, Total"	"11545"	"2020"	"2020"	26
	"Alabama"	"01"	"Vibriosis, Confirmed"	"50234"	"2019"	"2019"	25
	"Alabama"	"01"	"Vibriosis, Confirmed"	"50234"	"2020"	"2020"	14
	"Alabama"	"01"	"Vibriosis, Probable"	"50235"	"2019"	"2019"	16
	"Alabama"	"01"	"Vibriosis, Probable"	"50235"	"2020"	"2020"	12
	"Alaska"	"02"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2019"	"2019"	1
